record,method,fit_minutes,n_samples,n_true_clusters,n_pred_clusters,acc,ari,ami,nmi,homogeneity,completeness,v_measure,silhouette,dbscan_score,dbscan_eps,dbscan_min_samples,dbscan_retained_fraction,dbscan_n_clusters_no_noise,dec_k,dec_auto_k_silhouette
201,CAE+DBSCAN,0.571673834323883,1963,7,3,0.8807947019867549,0.7018805407657492,0.5377591608743263,0.5395647713065876,0.49167556848953614,0.5977894685139522,0.5395647713065876,0.6114015579223633,0.8733940720558167,0.24907172935352856,5.0,0.7947019867549668,2.0,,
201,DEC,0.8845975240071614,1963,7,4,0.9623025980641875,0.8809795914530473,0.7804077441999819,0.7818108333583568,0.7102424053343148,0.8694188686681176,0.7818108333583567,0.8169214129447937,,,,,,4,0.8180264234542847
201,HDP-GPC,nan,1963,7,10,0.9735099337748344,0.3514714618655963,0.5469616322065982,0.5512948161205596,0.7759934890778362,0.42750528494386897,0.5512948161205595,0.04582379758358002,,,,,,,
202,CAE+DPGMM,0.6311384479204813,2136,5,22,0.9822097378277154,0.037390863671402166,0.1219286895082319,0.12899359849992365,0.5720435050995129,0.07269276834117477,0.12899359849992362,0.10545071214437485,,,,,,,
202,CAE+DBSCAN,0.604701042175293,2136,5,3,0.9648876404494382,0.39186615355926857,0.26004469101321226,0.2643525500998368,0.28872637240575755,0.24377357189708038,0.2643525500998368,0.37003710865974426,0.41354745626449585,0.6088069320922916,10.0,0.9480337078651685,2.0,,
202,DEC,0.9439667065938313,2136,5,2,0.9648876404494382,0.00046267758567877424,0.01687267108126832,0.019193756838140036,0.04444082040137977,0.012240094718683047,0.019193756838140032,0.1440328061580658,,,,,,2,0.8655141592025757
202,HDP-GPC,nan,2136,5,7,0.9817415730337079,0.13444039123428211,0.2412019484976946,0.24565635522390245,0.5102738626727679,0.16176721293274696,0.24565635522390245,0.06868573278188705,,,,,,,
203,CAE+DPGMM,0.8775223731994629,2980,5,17,0.9687919463087248,0.3645686557856058,0.41316102482467054,0.4161718416347573,0.8394924111114714,0.2766625843582435,0.41617184163475723,0.333761602640152,,,,,,,
203,CAE+DBSCAN,0.8552368601163228,2980,5,4,0.9332214765100671,0.5907278211514562,0.5086707452024786,0.5098855960036226,0.6885863222414977,0.40482588542240755,0.5098855960036227,0.5041311383247375,0.7019327282905579,0.29599250776131286,10.0,0.8271812080536913,3.0,,
203,DEC,1.3324625492095947,2980,5,2,0.8486577181208054,0.3504102574382633,0.3246057636566635,0.3256202445066446,0.3988049219037957,0.2751309697779325,0.3256202445066446,0.5244174599647522,,,,,,2,0.7643862962722778
203,HDP-GPC,nan,2980,5,7,0.9701342281879195,0.36644075826834277,0.4111710456177054,0.4130702771895445,0.7165307780956041,0.2901765664236708,0.4130702771895445,-0.0036061664577573538,,,,,,,
205,CAE+DPGMM,0.7599094192186991,2656,4,13,0.9947289156626506,0.8714074707899702,0.7456887783570898,0.7480105967610757,0.8972540226926544,0.6413350723816249,0.7480105967610758,0.46540567278862,,,,,,,
205,CAE+DBSCAN,0.745445466041565,2656,4,3,0.9845632530120482,0.8285282522856562,0.6764295382079524,0.6778934926434653,0.7452279655954822,0.62171860825385,0.6778934926434653,0.7658289670944214,0.8612605929374695,0.5285567821104604,10.0,0.9661144578313253,2.0,,
205,DEC,1.1654149969418843,2656,4,2,0.9947289156626506,0.9123153693409976,0.8700920500194733,0.8705149726622731,0.7768459423882522,0.9898695525410743,0.8705149726622731,0.8503209352493286,,,,,,2,0.8499565720558167
205,HDP-GPC,nan,2656,4,10,0.995105421686747,0.8236001266893405,0.7137334790693731,0.7162994197349261,0.9077714193623084,0.5915306197955685,0.716299419734926,0.4854779541492462,,,,,,,
207,CAE+DPGMM,0.6689677238464355,2332,6,36,0.9618353344768439,0.511710471763741,0.648958743688791,0.6560360307571547,0.9034378374243842,0.5150046541606095,0.6560360307571546,0.2213314324617386,,,,,,,
207,CAE+DBSCAN,0.6700257817904155,2332,6,3,0.7778730703259005,0.5824143121229165,0.47153134963264715,0.47281558287483283,0.3730380852475857,0.6454579536947506,0.47281558287483283,0.707662045955658,0.802397608757019,0.7954708709846832,5.0,0.9665523156089194,2.0,,
207,DEC,1.0379249970118205,2332,6,2,0.8014579759862779,0.6659253738797034,0.5578829567471342,0.5584244482450326,0.4239072469748163,0.8179969353217452,0.5584244482450327,0.7387279868125916,,,,,,2,0.7765412926673889
207,HDP-GPC,nan,2332,6,9,0.8966552315608919,0.7396112891375806,0.639667285572997,0.6420144752565444,0.7602524452443713,0.5556043255942178,0.6420144752565444,0.2638144791126251,,,,,,,
208,CAE+DPGMM,0.8538625478744507,2955,5,25,0.9705583756345177,0.7280636530631747,0.6731905794147498,0.6757686922186255,0.8851990191540451,0.546477020430666,0.6757686922186255,0.36614489555358887,,,,,,,
208,CAE+DBSCAN,0.8457309047381083,2955,5,8,0.8409475465313029,0.5751324284690358,0.5707713461702547,0.5721585589589908,0.6496343650396778,0.5111933196844408,0.5721585589589908,0.30167728662490845,0.6419391632080078,0.17715529621636472,10.0,0.727580372250423,7.0,,
208,DEC,1.3124146779378254,2955,5,3,0.9593908629441624,0.9091785587813713,0.8260158952720213,0.8262743439443485,0.8238581518452092,0.8287047500343625,0.8262743439443486,0.6015546321868896,,,,,,3,0.6951991319656372
208,HDP-GPC,nan,2955,5,17,0.9688663282571912,0.799040777836069,0.7096399787445264,0.7112376228277787,0.907826097975529,0.5846355993285682,0.7112376228277787,0.17044402658939362,,,,,,,
209,CAE+DPGMM,1.2956506848335265,3005,3,29,0.9121464226289517,0.04006596155006745,0.09774541057658674,0.10127554104081365,0.38247660591532506,0.05836496676681895,0.10127554104081367,0.08740566670894623,,,,,,,
209,CAE+DBSCAN,1.196108098824819,3005,3,3,0.881198003327787,0.3267736725017287,0.1548261211626988,0.15596201581450114,0.14044695396430715,0.17533065164235453,0.15596201581450117,0.3264002203941345,0.40285220742225647,0.9046098724611275,10.0,0.9178036605657238,2.0,,
209,DEC,1.7078362663586935,3005,3,3,0.8722129783693844,0.044404107069826546,0.047885824713444915,0.04878675802412725,0.09293274793376766,0.03307506005155389,0.04878675802412725,0.2347652167081833,,,,,,3,0.2931099236011505
209,HDP-GPC,nan,3005,3,6,0.8911813643926789,0.2060564979614868,0.16500434622650023,0.16742222520774488,0.10763374639791486,0.37663665055711143,0.16742222520774488,0.4154638648033142,,,,,,,
210,CAE+DPGMM,0.7760466774304708,2649,5,31,0.9898074745186863,0.8202737184990588,0.6337308126658528,0.6392869808645831,0.8791266577904517,0.5022619621518023,0.6392869808645831,0.4252694547176361,,,,,,,
210,CAE+DBSCAN,0.768528175354004,2649,5,3,0.9161947904869762,0.5878900952101072,0.45720664588429016,0.45864807766559623,0.5358265021119674,0.4009034585345152,0.4586480776655963,0.6105372905731201,0.933647632598877,0.15950666635883284,5.0,0.8414496036240091,2.0,,
210,DEC,1.2391154408454894,2649,5,2,0.9784824462061155,0.8780659007206004,0.7342896878369035,0.7349327628237229,0.6487263755364927,0.8475614688351113,0.7349327628237229,0.8876600861549377,,,,,,2,0.9065533876419067
210,HDP-GPC,nan,2649,5,9,0.981124952812382,0.6695909421667161,0.5573407022272351,0.5605860809255724,0.769142862459969,0.44100535945453945,0.5605860809255724,0.3613021671772003,,,,,,,
212,CAE+DPGMM,0.8481619914372762,2747,2,21,1.0,0.45810511383514857,0.553811277877913,0.5554557509409777,0.9999999999999997,0.38451972052971184,0.5554557509409777,0.014292757958173752,,,,,,,
212,CAE+DBSCAN,0.7962807734807333,2747,2,3,0.9719694211867492,0.7227968330234544,0.7143335749479314,0.7144641850408456,0.8925793818853739,0.5956096288630488,0.7144641850408456,0.3344663381576538,0.5003094673156738,0.4540567602522725,10.0,0.8667637422642883,2.0,,
212,DEC,1.2580131928126017,2747,2,2,0.9989078995267565,0.9955842089672278,0.9879038384854132,0.9879072894205215,0.9884824478157705,0.9873327999593721,0.9879072894205215,0.45972684025764465,,,,,,2,0.4599229395389557
212,HDP-GPC,nan,2747,2,3,1.0,0.9075130266387208,0.899730513399434,0.8997821541792512,0.999999999999999,0.8178218137409194,0.8997821541792512,0.25635871291160583,,,,,,,
213,CAE+DPGMM,1.1120635708173117,3250,5,18,0.952,0.7693215343991429,0.5906197390572174,0.5941705478465262,0.7013506879087807,0.5154063494561358,0.5941705478465261,0.28100162744522095,,,,,,,
213,CAE+DBSCAN,1.1183107852935792,3250,5,4,0.8332307692307692,0.2515509429262726,0.17760173188779943,0.18041590613166994,0.1275472199326684,0.30814139094905135,0.18041590613166997,0.6318593621253967,0.7131683826446533,0.33703350819391714,10.0,0.9649230769230769,3.0,,
213,DEC,3.002582323551178,3250,5,2,0.8123076923076923,0.17628570999395482,0.21705197632267995,0.21783673272550347,0.22577043359119067,0.21044169250073722,0.2178367327255035,0.23442335426807404,,,,,,2,0.755305290222168
213,HDP-GPC,nan,3250,5,15,0.9612307692307692,0.47192790187356587,0.49496353630655066,0.4984613118352699,0.7449782849420146,0.3745281181997589,0.49846131183527,0.09000873565673828,,,,,,,
214,CAE+DPGMM,0.6442210952440897,2262,4,23,0.9964633068081344,0.8391105568453893,0.6613705431460013,0.6646632309519983,0.956612794722125,0.5092459712447547,0.6646632309519983,0.36056089401245117,,,,,,,
214,CAE+DBSCAN,0.6439233382542927,2262,4,3,0.8903625110521662,0.526143683648808,0.4433699936281893,0.444583941380667,0.5570728253294196,0.36989216809906234,0.4445839413806669,0.5034654140472412,0.7920474410057068,0.22235178802826766,5.0,0.7811671087533156,2.0,,
214,DEC,0.9992736220359801,2262,4,2,0.9964633068081344,0.9810581370837573,0.9491302052897399,0.9492107541093349,0.930360329435746,0.9688408488852853,0.9492107541093349,0.7219960689544678,,,,,,2,0.7804892063140869
214,HDP-GPC,nan,2262,4,12,0.9960212201591512,0.3554812788092497,0.47896533412890574,0.4814985028930417,0.9319925435124782,0.324598458718871,0.4814985028930417,0.05537290871143341,,,,,,,
215,CAE+DPGMM,1.309589445590973,3363,4,17,0.9970264644662503,0.16056117989469035,0.27748401522234994,0.28078589400212656,0.9534078153880309,0.16463626693781747,0.28078589400212656,0.01168414019048214,,,,,,,
215,CAE+DBSCAN,1.2515353520711263,3363,4,3,0.976211715730003,0.7749148066060125,0.636909568514825,0.6376664925352181,0.794578104822064,0.532507944160127,0.637666492535218,0.6271429657936096,0.7477743029594421,0.6183730922685412,10.0,0.9491525423728814,2.0,,
215,DEC,3.2939071933428448,3363,4,2,0.9503419565863812,0.011046548783895969,0.07544595220643044,0.07660500242008336,0.16937097697640147,0.049495746499324186,0.07660500242008336,0.1605815589427948,,,,,,2,0.7479209899902344
215,HDP-GPC,nan,3363,4,16,0.9985132322331252,0.9733265567919702,0.784085326117691,0.7858223019455807,0.968431486171318,0.6611539273214475,0.7858223019455808,0.47058624029159546,,,,,,,
217,CAE+DPGMM,0.632184104124705,2208,4,25,0.9990942028985508,0.8414106956290185,0.7607913515751779,0.763892433350058,0.9973434348803156,0.6190010945924395,0.763892433350058,0.26039808988571167,,,,,,,
217,CAE+DBSCAN,0.6339850266774495,2208,4,4,0.886322463768116,0.7377122337352089,0.6945730401873443,0.6952191264686542,0.721239191512889,0.6710111334167441,0.6952191264686542,0.469495952129364,0.7748949527740479,0.22220077513459952,5.0,0.7685688405797102,3.0,,
217,DEC,0.9927290042241415,2208,4,4,0.967391304347826,0.9659942762826897,0.8757173226343467,0.8759893348334984,0.8773551777274973,0.8746277379442436,0.8759893348334984,0.626425564289093,,,,,,4,0.6434603929519653
217,HDP-GPC,nan,2208,4,11,0.9836956521739131,0.6025946275594146,0.7069908723265114,0.7086891453620877,0.9330423323771943,0.5713146128872438,0.7086891453620877,0.23222357034683228,,,,,,,
219,CAE+DPGMM,0.640990682442983,2154,4,11,0.9944289693593314,0.08667780907833847,0.21589134990999326,0.21967855375192222,0.8361399299981693,0.1264503961043009,0.21967855375192225,0.28629910945892334,,,,,,,
219,CAE+DBSCAN,0.6183640241622925,2154,4,3,0.9716805942432684,0.33365057377144525,0.27260557292250337,0.275136808041769,0.47182828833311413,0.19418622348729572,0.27513680804176904,0.4563922882080078,0.8358421325683594,0.5078281842497376,10.0,0.8853296193129062,2.0,,
219,DEC,0.9720500826835632,2154,4,2,0.9665738161559888,-0.007487720664351715,0.03809834556246982,0.039937165094953604,0.10594624559718321,0.02460634862312448,0.039937165094953604,0.10168368369340897,,,,,,2,0.8105033040046692
219,HDP-GPC,nan,2154,4,12,0.9958217270194986,0.3340804190763984,0.3981641320365949,0.4025181551066429,0.85423189832695,0.26329108716993016,0.40251815510664285,0.1037057414650917,,,,,,,
220,CAE+DPGMM,0.6765839338302613,2048,2,13,0.9658203125,0.0955561555468239,0.1463843165828609,0.14909261192245135,0.5590693635747453,0.08601562954684819,0.14909261192245138,0.14958487451076508,,,,,,,
220,CAE+DBSCAN,0.5771421591440836,2048,2,3,0.95556640625,0.5518777457471247,0.3954701023685006,0.39652277474503,0.5390969647231351,0.3135884844684806,0.39652277474503,0.2842285931110382,0.41994985938072205,0.5945904218831545,5.0,0.90966796875,2.0,,
220,DEC,0.9111381610234579,2048,2,3,0.9541015625,-0.0009357664425007908,0.0032502839624533836,0.004010213418041608,0.009503633226370234,0.0025412724350815266,0.004010213418041608,0.3216764032840729,,,,,,3,0.3302183449268341
220,HDP-GPC,nan,2048,2,3,0.9541015625,0.045254042306727575,0.00616398275307659,0.007240317534742874,0.012140093877543362,0.005158380518066416,0.007240317534742873,0.21125677227973938,,,,,,,
221,CAE+DPGMM,0.6977989395459493,2427,2,10,1.0,0.9589856041121837,0.9047541572116853,0.9051307703568042,1.0000000000000016,0.8267021721413924,0.9051307703568041,0.11583060771226883,,,,,,,
221,CAE+DBSCAN,0.6855393608411153,2427,2,3,0.9777503090234858,0.8743254553284465,0.747388716935963,0.7475873818664431,0.8846565758902225,0.6472951088200212,0.7475873818664431,0.5862191915512085,0.7135211229324341,0.3359601002078795,10.0,0.9064688916357643,2.0,,
221,DEC,1.072556213537852,2427,2,3,0.99958796868562,0.9943175786510544,0.9701558147064023,0.9701849920951479,0.9920196927494059,0.949290769986454,0.9701849920951479,0.7034222483634949,,,,,,3,0.7034283876419067
221,HDP-GPC,nan,2427,2,7,1.0,0.96164240824797,0.8343120242059578,0.8347182567199514,0.9999999999999999,0.7163231223123574,0.8347182567199514,0.5914748907089233,,,,,,,
222,CAE+DPGMM,0.8208723346392314,2483,4,36,0.8417237213048732,0.020793891914682117,0.08855193244842213,0.09663379819864584,0.2706434223459848,0.058817323000541835,0.09663379819864584,0.13364408910274506,,,,,,,
222,CAE+DBSCAN,0.7116649746894836,2483,4,3,0.8304470398711237,-0.10770780185683175,0.03389826198744123,0.03589365818076664,0.03159184563393191,0.041551686832509954,0.03589365818076663,0.2694672644138336,0.37815213203430176,0.9244518314306711,10.0,0.8562223117196939,2.0,,
222,DEC,1.115072524547577,2483,4,11,0.8304470398711237,0.019554470083750657,0.07140035286176091,0.07486545266627465,0.17289991421234388,0.04777625691547275,0.07486545266627463,0.19172872602939606,,,,,,11,0.23433783650398254
222,HDP-GPC,nan,2483,4,4,0.8304470398711237,-0.017429887564546914,0.002191564538185923,0.00499419406226761,0.003745710003829535,0.007491033278195984,0.004994194062267611,0.22283384203910828,,,,,,,
223,CAE+DPGMM,0.7382462541262308,2605,6,22,0.9512476007677543,0.6237518857870301,0.5225656156345239,0.5279741504191543,0.6934071363408023,0.42627380139121873,0.5279741504191542,0.28183475136756897,,,,,,,
223,CAE+DBSCAN,0.7455323457717895,2605,6,3,0.9101727447216891,0.6345949386206345,0.4662949946072357,0.4679832145498546,0.4146538852721028,0.5370547197413815,0.4679832145498546,0.6609847545623779,0.7758814096450806,0.32956853748298803,10.0,0.9017274472168906,2.0,,
223,DEC,1.1604879975318907,2605,6,2,0.9071017274472168,0.6194289960182622,0.5121555066694421,0.5130599256656149,0.4057405398403993,0.6975685483725792,0.5130599256656148,0.7239552140235901,,,,,,2,0.8703134655952454
223,HDP-GPC,nan,2605,6,11,0.9516314779270634,0.5916008857045981,0.505721394924718,0.5095214877610826,0.6759068392814506,0.40887124693716453,0.5095214877610826,0.19475378096103668,,,,,,,
228,CAE+DPGMM,0.6714162747065227,2053,3,19,0.9965903555772041,0.26894543786770475,0.43048636785829014,0.43364557399622816,0.9664057121993916,0.2795404922460103,0.4336455739962282,0.227585569024086,,,,,,,
228,CAE+DBSCAN,0.621312948067983,2053,3,4,0.9712615684364345,0.4472520025472556,0.5199426758657177,0.5208461042170125,0.797823735355054,0.386623423979629,0.5208461042170126,0.3565038740634918,0.723291277885437,0.3782921856273991,10.0,0.7545056015586946,3.0,,
228,DEC,0.996117087205251,2053,3,4,0.9926936190940088,0.9434393313418001,0.8218230397229336,0.8222151429963722,0.9256974458519246,0.7395427851824646,0.8222151429963721,0.6438099145889282,,,,,,4,0.6433267593383789
228,HDP-GPC,nan,2053,3,14,0.9985387238188017,0.1958425455631823,0.4224622611932393,0.42490506389218696,0.9779810729975466,0.2714132054022542,0.424905063892187,0.11055359244346619,,,,,,,
230,CAE+DPGMM,0.8005879720052084,2256,2,11,1.0,0.0007133740839863374,0.004591029541589389,0.005472907015195655,1.00000000000014,0.0027439622326741434,0.005472907015195655,0.2064245492219925,,,,,,,
230,CAE+DBSCAN,0.754285474618276,2256,2,3,0.9995567375886525,0.0003890156156709712,0.0003870207591285996,0.0012703503380991229,0.1747096665970893,0.0006374928405938952,0.0012703503380991229,0.32328787446022034,0.6571481823921204,0.34844368852705404,10.0,0.7819148936170213,2.0,,
230,DEC,1.1742757439613343,2256,2,2,0.9995567375886525,-0.00028160710288841585,-0.00020266470338530407,0.0006792816183650107,0.05966304781840451,0.00034158533470923737,0.0006792816183650107,0.6169115304946899,,,,,,2,0.6169115304946899
230,HDP-GPC,nan,2256,2,4,1.0,0.0009168311949274053,0.006187488371809718,0.007066129125388741,1.0000000000002478,0.0035455913659030343,0.00706612912538874,0.2865731120109558,,,,,,,
231,CAE+DPGMM,0.4987538019816081,1571,4,12,0.9987269255251432,0.16649075133359428,0.4133414695394932,0.4165397234702913,0.9838771871812403,0.2641955007590274,0.41653972347029133,0.20018334686756134,,,,,,,
231,CAE+DBSCAN,0.4722787857055664,1571,4,3,0.9656269891788669,0.6058141999750446,0.6072472343851847,0.608301356531535,0.8168124704830934,0.4845964155800686,0.608301356531535,0.3272976577281952,0.6530925631523132,0.35118846963802886,10.0,0.8338637810311903,2.0,,
231,DEC,0.74369588692983,1571,4,2,0.9974538510502864,0.9936004622448229,0.9779766984073563,0.9780197886344749,0.9666080866301837,0.9897041611486859,0.9780197886344749,0.6149193048477173,,,,,,2,0.6149193048477173
231,HDP-GPC,nan,1571,4,4,0.9987269255251432,0.9264189887515061,0.9038655079799925,0.9041827705155957,0.9816292417116508,0.8380630738411732,0.9041827705155957,0.25918227434158325,,,,,,,
232,CAE+DPGMM,0.5714119156201681,1780,3,14,0.7769662921348315,-0.0020865533766791498,0.0012127368150642779,0.006046728614671952,0.010806570278387514,0.004197781606437492,0.006046728614671951,0.16515760123729706,,,,,,,
232,CAE+DBSCAN,0.5226326187451681,1780,3,3,0.7764044943820225,-0.008969954618629422,0.002300494456131819,0.004058644774375318,0.003755069091652893,0.004415622381552784,0.004058644774375319,0.16340361535549164,0.29057496786117554,0.5961151681914518,5.0,0.8438202247191011,2.0,,
232,DEC,0.8418191591898601,1780,3,2,0.7764044943820225,-0.00035697928766406515,0.0005996821691911613,0.0016911588371080677,0.00193987962599703,0.0014989691814536483,0.0016911588371080679,0.2941582202911377,,,,,,2,0.30331510305404663
232,HDP-GPC,nan,1780,3,2,0.7764044943820225,-0.0023885424510517216,0.00030278388347574476,0.001558809605713668,0.0007975255306058272,0.034302994756359347,0.0015588096057136678,0.8643491864204407,,,,,,,
233,CAE+DPGMM,0.9133006175359091,3078,4,20,0.9935022742040286,0.7856812238838352,0.660821900596627,0.6629243989797714,0.9608790585795158,0.5060161347778306,0.6629243989797715,0.41903096437454224,,,,,,,
233,CAE+DBSCAN,0.9273255705833435,3078,4,5,0.9463937621832359,0.7553164452205495,0.6272151024199943,0.6280395576075004,0.7669187026693736,0.5317469940470649,0.6280395576075004,0.5647744536399841,0.9203637838363647,0.10726657756028904,10.0,0.7871994801819363,4.0,,
233,DEC,1.415841237703959,3078,4,4,0.9896036387264457,0.8887475726403599,0.7635365758713559,0.7640261081759061,0.8948553894236858,0.666572193297998,0.764026108175906,0.8301864862442017,,,,,,4,0.8322203159332275
233,HDP-GPC,nan,3078,4,21,0.9938271604938271,0.7860509514663038,0.6150840611700462,0.6175890109971367,0.9608299123304718,0.455035101679395,0.6175890109971368,0.13048096001148224,,,,,,,
234,CAE+DPGMM,0.8856765707333883,2753,3,16,0.9891027969487831,0.009994016658714846,0.04628783257962266,0.049512266598409266,0.48129427402649316,0.026098553748351908,0.049512266598409266,0.17691156268119812,,,,,,,
234,CAE+DBSCAN,0.8203251918156942,2753,3,3,0.982564475118053,0.3749357506851733,0.21979183140925193,0.222157394136452,0.2950894919906543,0.17813170310287813,0.22215739413645202,0.5540182590484619,0.6269882917404175,0.890268390848265,5.0,0.9651289502361061,2.0,,
234,DEC,1.2941423058509827,2753,3,3,0.9807482746095169,-0.00265154815855087,0.012122452400538481,0.013692774089300816,0.0613261041326904,0.007706762576509532,0.013692774089300818,0.249905064702034,,,,,,3,0.32647132873535156
234,HDP-GPC,nan,2753,3,4,0.9865601162368326,0.5193656605257997,0.40204433257290695,0.4043380465544528,0.3192416758254151,0.5512882503831819,0.4043380465544528,0.5967235565185547,,,,,,,
